    1.92120      0.045953
    1.92613      0.045158
    1.93105      0.047407
    1.93598      0.046307
    1.94091      0.045635
    1.94583      0.048150
    1.95076      0.047242
    1.95568      0.045237
    1.96061      0.044804
    1.96554      0.046972
    1.97046      0.046271
    1.97539      0.046235
    1.98032      0.046389
    1.98524      0.046782
    1.99017      0.045989
    1.99509      0.044257
    2.00002      0.042424
    2.00495      0.046719
    2.00987      0.045886
    2.01480      0.045132
    2.01972      0.046149
    2.02465      0.045606
    2.02958      0.047196
    2.03450      0.047439
    2.03943      0.046114
    2.04436      0.043509
    2.04928      0.046942
    2.05421      0.045161
    2.05913      0.047840
    2.06406      0.045320
    2.06899      0.045237
    2.07391      0.047997
    2.07884      0.046742
    2.08376      0.045989
    2.08869      0.044722
    2.09362      0.040030
    2.09854      0.039598
    2.10347      0.039558
    2.10840      0.040386
    2.11332      0.037215
    2.11825      0.037786
    2.12317      0.039569
    2.12810      0.039977
    2.13303      0.037803
    2.13795      0.040265
    2.14288      0.041148
    2.14780      0.039995
    2.15273      0.038754
    2.15766      0.038911
    2.16258      0.041143
    2.16751      0.042587
    2.17244      0.039403
    2.17736      0.041024
    2.18229      0.041736
    2.18721      0.039685
    2.19214      0.040365
    2.19707      0.038843
    2.20199      0.040411
    2.20692      0.040330
    2.21184      0.040166
    2.21677      0.041938
    2.22170      0.042882
    2.22662      0.040374
    2.23155      0.039908
    2.23648      0.041716
    2.24140      0.041068
    2.24633      0.041719
    2.25125      0.041942
    2.25618      0.041981
    2.26111      0.040468
    2.26603      0.041475
    2.27096      0.042934
    2.27588      0.042509
    2.28081      0.044955
    2.28574      0.042427
    2.29066      0.043242
    2.29559      0.043435
    2.30052      0.041639
    2.30544      0.043503
    2.31037      0.043115
    2.31529      0.041009
    2.32022      0.040176
    2.32515      0.042800
    2.33007      0.045038
    2.33500      0.044514
    2.33992      0.042995
    2.34485      0.042907
    2.34978      0.043228
    2.35470      0.043109
    2.35963      0.041826
    2.36456      0.042339
    2.36948      0.043433
    2.37441      0.040334
    2.37933      0.041659
    2.38426      0.041901
    2.38919      0.042259
    2.39411      0.042197
    2.39904      0.042794
    2.40396      0.043653
    2.40889      0.041329
